,device_sn,device_name,port_number,sensor_sn,sensor_name,units,timestamp_utc,datetime,tz_offset,value,precision,mrid,error_flag,error_description
121,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731934500,2024-11-18 13:55:00+01:00,3600,7.1,1,155819,False,
122,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731934200,2024-11-18 13:50:00+01:00,3600,7.2,1,155818,False,
123,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731933900,2024-11-18 13:45:00+01:00,3600,7.2,1,155817,False,
124,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731933600,2024-11-18 13:40:00+01:00,3600,7.3,1,155816,False,
125,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731933300,2024-11-18 13:35:00+01:00,3600,7.1,1,155815,False,
126,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731933000,2024-11-18 13:30:00+01:00,3600,7.2,1,155814,False,
127,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731932700,2024-11-18 13:25:00+01:00,3600,7.2,1,155813,False,
128,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731932400,2024-11-18 13:20:00+01:00,3600,7.3,1,155812,False,
129,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731932100,2024-11-18 13:15:00+01:00,3600,7.3,1,155811,False,
130,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731931800,2024-11-18 13:10:00+01:00,3600,7.3,1,155810,False,
131,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731931500,2024-11-18 13:05:00+01:00,3600,7.4,1,155809,False,
132,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731931200,2024-11-18 13:00:00+01:00,3600,7.3,1,155808,False,
133,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731930900,2024-11-18 12:55:00+01:00,3600,7.4,1,155807,False,
134,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731930600,2024-11-18 12:50:00+01:00,3600,7.5,1,155806,False,
